timestamp,date,open,high,low,close,volume,open_interest
1743134400,2025-03-28,62,63,62,62,742,121790
1743220800,2025-03-29,64,64,62,64,5250,121540
1743307200,2025-03-30,64,66,64,64,6505,121043
1743393600,2025-03-31,65,76,65,76,18516,110747
1743480000,2025-04-01,74,75,71,72,4249,111634
1743566400,2025-04-02,74,80,74,79,8200,118854
1743652800,2025-04-03,79,90,77,82,24557,124621
1743739200,2025-04-04,83,89,82,89,39527,125915
1743825600,2025-04-05,87,87,83,86,12308,128739
1743912000,2025-04-06,86,86,85,85,4859,129308
1743998400,2025-04-07,86,87,78,80,9931,132487
1744084800,2025-04-08,78,80,77,79,7551,138918
1744171200,2025-04-09,79,80,72,80,20171,150141
1744257600,2025-04-10,81,82,67,79,33995,155052
1744344000,2025-04-11,79,82,78,80,7853,159048
1744430400,2025-04-12,80,83,80,80,1812,159765
1744516800,2025-04-13,80,80,75,79,7520,159915
1744603200,2025-04-14,80,80,77,78,2288,159740
1744689600,2025-04-15,79,79,77,78,880,160105
1744776000,2025-04-16,77,82,77,80,14238,156982
1744862400,2025-04-17,80,81,77,78,18164,170779
1744948800,2025-04-18,78,79,78,79,546,170233
1745035200,2025-04-19,79,79,79,79,1072,169261
1745121600,2025-04-20,78,79,78,79,1016,168245
1745208000,2025-04-21,79,79,78,79,2685,165745
1745294400,2025-04-22,79,79,77,77,1205,165270
1745380800,2025-04-23,79,79,77,79,107,165223
1745467200,2025-04-24,78,79,77,79,4104,161706
1745553600,2025-04-25,79,80,79,80,222,161847
1745640000,2025-04-26,78,80,78,80,520,161847
1745726400,2025-04-27,80,80,80,80,25,161847
1745812800,2025-04-28,80,80,79,79,1445,161847
1745899200,2025-04-29,79,81,79,79,361,161544
1745985600,2025-04-30,80,80,79,79,106,161439
1746072000,2025-05-01,79,79,79,79,284,161155
1746158400,2025-05-02,81,82,80,80,6007,158503
1746244800,2025-05-03,80,80,79,79,318,158185
1746331200,2025-05-04,79,81,79,81,348,158188
1746417600,2025-05-05,78,80,78,80,1790,158194
1746504000,2025-05-06,78,79,78,78,157,158177
1746590400,2025-05-07,79,79,78,78,226,157951
1746676800,2025-05-08,78,78,78,78,200,157951
1746763200,2025-05-09,78,80,77,77,9780,164990
1746849600,2025-05-10,79,80,77,78,374,165350
1746936000,2025-05-11,79,81,79,80,4077,169350
1747022400,2025-05-12,78,80,76,80,979,169462
1747108800,2025-05-13,78,80,76,76,4738,173510
1747195200,2025-05-14,76,76,74,75,5747,178838
1747281600,2025-05-15,75,79,75,79,328,178845
1747368000,2025-05-16,78,78,76,76,993,179537
1747454400,2025-05-17,76,79,76,79,154,179683
1747540800,2025-05-18,76,76,76,76,1571,178112
1747627200,2025-05-19,79,79,78,79,775,178837
1747713600,2025-05-20,78,79,78,78,7281,180587
1747800000,2025-05-21,78,79,75,78,8640,181599
1747886400,2025-05-22,78,81,78,79,6072,184479
1747972800,2025-05-23,80,81,80,81,2968,187425
1748059200,2025-05-24,81,84,80,81,7466,186689
1748145600,2025-05-25,81,82,80,80,1064,186667
1748232000,2025-05-26,82,84,81,82,3315,184845
1748318400,2025-05-27,84,88,82,86,14412,173794
1748404800,2025-05-28,84,87,83,86,1071,173147
1748491200,2025-05-29,87,88,55,79,44658,182577
1748577600,2025-05-30,77,80,76,79,6278,179737
1748664000,2025-05-31,79,82,77,82,8793,177900
1748750400,2025-06-01,80,83,79,81,211,177909
1748836800,2025-06-02,81,81,80,80,480,177891
1748923200,2025-06-03,83,86,82,82,8227,173181
1749009600,2025-06-04,85,87,84,86,8375,165333
1749096000,2025-06-05,87,89,84,89,19980,165169
1749182400,2025-06-06,87,88,86,88,342,165052
1749268800,2025-06-07,88,88,84,86,6647,170469
1749355200,2025-06-08,84,86,84,84,872,170490
1749441600,2025-06-09,84,85,84,85,188,170436
1749528000,2025-06-10,84,86,84,86,10202,180545
1749614400,2025-06-11,84,89,84,85,827,180003
1749700800,2025-06-12,86,87,86,86,183,179997
1749787200,2025-06-13,89,89,89,89,1,179997
1749873600,2025-06-14,86,86,85,85,79,179993
1749960000,2025-06-15,87,88,86,87,26,179969
1750046400,2025-06-16,88,91,87,91,250,179753
1750132800,2025-06-17,88,90,87,87,737,180070
1750219200,2025-06-18,,,,,0,180070
1750305600,2025-06-19,88,88,88,88,10,180060
1750392000,2025-06-20,88,90,87,90,38,180031
1750478400,2025-06-21,88,88,88,88,3,180028
1750564800,2025-06-22,88,91,88,91,553,180047
1750651200,2025-06-23,88,90,87,90,1341,180130
1750737600,2025-06-24,88,92,87,89,3023,180218
1750824000,2025-06-25,89,89,88,88,473,180269
1750910400,2025-06-26,88,91,86,87,5101,180008
1750996800,2025-06-27,91,92,87,88,7182,181209
1751083200,2025-06-28,88,92,88,92,3765,181642
1751169600,2025-06-29,92,93,92,92,1117,180846
1751256000,2025-06-30,93,93,92,92,2546,181100
1751342400,2025-07-01,90,92,89,89,211,181005
1751428800,2025-07-02,90,95,90,94,11189,191471
1751515200,2025-07-03,92,92,91,91,402,191595
1751601600,2025-07-04,94,94,91,94,380,191398
1751688000,2025-07-05,91,95,90,92,15184,201263
1751774400,2025-07-06,92,93,92,93,15,201263
1751860800,2025-07-07,94,94,93,93,357,201542
1751947200,2025-07-08,94,96,94,96,13395,209434
1752033600,2025-07-09,96,97,96,96,3966,210852
1752120000,2025-07-10,,,,,0,210852
1752206400,2025-07-11,95,95,95,95,6473,216927
1752292800,2025-07-12,93,96,93,94,10215,217027
1752379200,2025-07-13,95,95,90,94,13113,224206
1752465600,2025-07-14,95,95,93,93,461,224293
1752552000,2025-07-15,95,96,94,94,151,224334
1752638400,2025-07-16,94,96,94,96,595,224704
1752724800,2025-07-17,94,94,94,94,122,224704
1752811200,2025-07-18,94,94,93,93,240,224585
1752897600,2025-07-19,95,97,95,97,1775,224386
1752984000,2025-07-20,95,95,95,95,66,224416
1753070400,2025-07-21,95,96,93,93,146,224468
1753156800,2025-07-22,96,97,94,94,313,224267
1753243200,2025-07-23,95,95,95,95,117,224384
1753329600,2025-07-24,96,96,96,96,455,224609
1753416000,2025-07-25,96,97,96,96,2847,223902
1753502400,2025-07-26,96,97,96,96,554,223944
1753588800,2025-07-27,96,96,96,96,132,224061
1753675200,2025-07-28,97,97,94,95,2656,223909
1753761600,2025-07-29,96,97,95,96,1444,225174
1753848000,2025-07-30,96,96,95,96,8371,228374
1753934400,2025-07-31,95,99,95,99,22045,245964
