timestamp,date,open,high,low,close,volume,open_interest
1763182800,2025-11-15,,,,,0,839
1763269200,2025-11-16,,,,,0,839
1763355600,2025-11-17,,,,,0,839
1763442000,2025-11-18,,,,,0,839
1763528400,2025-11-19,,,,,0,839
1763614800,2025-11-20,,,,,0,839
1763701200,2025-11-21,,,,,0,839
1763787600,2025-11-22,,,,,0,839
1763874000,2025-11-23,,,,,0,839
1763960400,2025-11-24,,,,,0,839
1764046800,2025-11-25,,,,,0,839
1764133200,2025-11-26,,,,,0,839
1764219600,2025-11-27,,,,,0,839
1764306000,2025-11-28,,,,,0,839
1764392400,2025-11-29,,,,,0,839
1764478800,2025-11-30,,,,,0,839
1764565200,2025-12-01,,,,,0,839
1764651600,2025-12-02,,,,,0,839
1764738000,2025-12-03,,,,,0,839
1764824400,2025-12-04,,,,,0,839
1764910800,2025-12-05,,,,,0,839
1764997200,2025-12-06,,,,,0,839
1765083600,2025-12-07,,,,,0,839
1765170000,2025-12-08,,,,,0,839
1765256400,2025-12-09,,,,,0,839
1765342800,2025-12-10,,,,,0,839
1765429200,2025-12-11,,,,,0,839
1765515600,2025-12-12,,,,,0,839
1765602000,2025-12-13,,,,,0,839
1765688400,2025-12-14,,,,,0,839
1765774800,2025-12-15,,,,,0,839
1765861200,2025-12-16,,,,,0,839
1765947600,2025-12-17,84,84,79,79,42,849
1766034000,2025-12-18,,,,,0,849
1766120400,2025-12-19,,,,,0,849
1766206800,2025-12-20,,,,,0,849
1766293200,2025-12-21,,,,,0,849
1766379600,2025-12-22,,,,,0,849
1766466000,2025-12-23,,,,,0,849
1766552400,2025-12-24,,,,,0,849
1766638800,2025-12-25,,,,,0,849
1766725200,2025-12-26,,,,,0,849
1766811600,2025-12-27,79,79,79,79,55,904
1766898000,2025-12-28,,,,,0,904
1766984400,2025-12-29,,,,,0,904
1767070800,2025-12-30,,,,,0,904
1767157200,2025-12-31,,,,,0,904
1767243600,2026-01-01,,,,,0,904
1767330000,2026-01-02,,,,,0,904
1767416400,2026-01-03,,,,,0,904
1767502800,2026-01-04,,,,,0,904
1767589200,2026-01-05,,,,,0,904
1767675600,2026-01-06,,,,,0,904
1767762000,2026-01-07,,,,,0,904
1767848400,2026-01-08,,,,,0,904
1767934800,2026-01-09,77,77,77,77,1,903
1768021200,2026-01-10,,,,,0,903
1768107600,2026-01-11,,,,,0,903
1768194000,2026-01-12,,,,,0,903
1768280400,2026-01-13,,,,,0,903
1768366800,2026-01-14,,,,,0,903
1768453200,2026-01-15,,,,,0,903
1768539600,2026-01-16,83,83,83,83,17,920
1768626000,2026-01-17,,,,,0,920
1768712400,2026-01-18,,,,,0,920
1768798800,2026-01-19,,,,,0,920
1768885200,2026-01-20,,,,,0,920
1768971600,2026-01-21,,,,,0,920
1769058000,2026-01-22,,,,,0,920
1769144400,2026-01-23,,,,,0,920
1769230800,2026-01-24,,,,,0,920
1769317200,2026-01-25,,,,,0,920
1769403600,2026-01-26,,,,,0,920
1769490000,2026-01-27,,,,,0,920
1769576400,2026-01-28,,,,,0,920
1769662800,2026-01-29,,,,,0,920
1769749200,2026-01-30,,,,,0,920
1769835600,2026-01-31,,,,,0,920
1769922000,2026-02-01,,,,,0,920
1770008400,2026-02-02,,,,,0,920
1770094800,2026-02-03,,,,,0,920
1770181200,2026-02-04,,,,,0,920
1770267600,2026-02-05,,,,,0,920
