timestamp_unix,timestamp_utc,price
1767646811,"2026-01-05T21:00:11Z",0.11
1767650426,"2026-01-05T22:00:26Z",0.11
1767654009,"2026-01-05T23:00:09Z",0.11
1767657613,"2026-01-06T00:00:13Z",0.11
1767661215,"2026-01-06T01:00:15Z",0.11
1767664809,"2026-01-06T02:00:09Z",0.11
1767668409,"2026-01-06T03:00:09Z",0.11
1767672011,"2026-01-06T04:00:11Z",0.11
1767675609,"2026-01-06T05:00:09Z",0.11
1767679212,"2026-01-06T06:00:12Z",0.11
1767682813,"2026-01-06T07:00:13Z",0.11
1767686412,"2026-01-06T08:00:12Z",0.11
1767690011,"2026-01-06T09:00:11Z",0.11
1767693609,"2026-01-06T10:00:09Z",0.11
1767697214,"2026-01-06T11:00:14Z",0.11
1767700810,"2026-01-06T12:00:10Z",0.11
1767704412,"2026-01-06T13:00:12Z",0.115
1767708009,"2026-01-06T14:00:09Z",0.115
1767711614,"2026-01-06T15:00:14Z",0.115
1767715209,"2026-01-06T16:00:09Z",0.115
1767718810,"2026-01-06T17:00:10Z",0.115
1767722410,"2026-01-06T18:00:10Z",0.115
1767726009,"2026-01-06T19:00:09Z",0.115
1767729610,"2026-01-06T20:00:10Z",0.115
1767733209,"2026-01-06T21:00:09Z",0.115
1767736809,"2026-01-06T22:00:09Z",0.115
1767740413,"2026-01-06T23:00:13Z",0.115
1767744010,"2026-01-07T00:00:10Z",0.105
1767747609,"2026-01-07T01:00:09Z",0.105
1767751210,"2026-01-07T02:00:10Z",0.105
1767754811,"2026-01-07T03:00:11Z",0.105
1767758409,"2026-01-07T04:00:09Z",0.105
1767762010,"2026-01-07T05:00:10Z",0.105
1767765614,"2026-01-07T06:00:14Z",0.105
1767769209,"2026-01-07T07:00:09Z",0.105
1767772810,"2026-01-07T08:00:10Z",0.105
1767776410,"2026-01-07T09:00:10Z",0.105
1767780015,"2026-01-07T10:00:15Z",0.105
1767783608,"2026-01-07T11:00:08Z",0.105
1767787215,"2026-01-07T12:00:15Z",0.105
1767790809,"2026-01-07T13:00:09Z",0.105
1767794409,"2026-01-07T14:00:09Z",0.105
1767798011,"2026-01-07T15:00:11Z",0.105
1767801610,"2026-01-07T16:00:10Z",0.105
1767805211,"2026-01-07T17:00:11Z",0.105
1767808809,"2026-01-07T18:00:09Z",0.105
1767812411,"2026-01-07T19:00:11Z",0.105
1767816010,"2026-01-07T20:00:10Z",0.105
1767819616,"2026-01-07T21:00:16Z",0.105
1767823214,"2026-01-07T22:00:14Z",0.105
1767826810,"2026-01-07T23:00:10Z",0.105
1767830426,"2026-01-08T00:00:26Z",0.105
1767834023,"2026-01-08T01:00:23Z",0.105
1767837609,"2026-01-08T02:00:09Z",0.105
1767841210,"2026-01-08T03:00:10Z",0.105
1767844809,"2026-01-08T04:00:09Z",0.105
1767848410,"2026-01-08T05:00:10Z",0.105
1767852010,"2026-01-08T06:00:10Z",0.105
1767855610,"2026-01-08T07:00:10Z",0.105
1767859220,"2026-01-08T08:00:20Z",0.105
1767862810,"2026-01-08T09:00:10Z",0.105
1767866413,"2026-01-08T10:00:13Z",0.105
1767870010,"2026-01-08T11:00:10Z",0.105
1767873614,"2026-01-08T12:00:14Z",0.105
1767877209,"2026-01-08T13:00:09Z",0.105
1767880813,"2026-01-08T14:00:13Z",0.105
